Trainee ID,Trainer ID,Date,Height,Weight,Chest Size,Fat Percentage,Waist Size,Hip Size,Muscle Mass,Goal
24920,30029,2022-04-25,171,93,86,16.87,96,89,44,Maintain
24925,30030,2023-11-17,153,81,111,18.95,85,87,47,Build Muscle
24928,30031,2023-10-04,164,69,85,13.19,81,108,45,Maintain
24930,30036,2022-03-26,167,83,90,21.91,91,102,31,Maintain
24931,30038,2023-12-19,175,67,93,15.72,71,105,43,Build Muscle
24934,30045,2024-08-03,183,94,108,18.81,71,86,31,Lose Fat
24939,30046,2022-10-22,190,83,96,21.69,86,105,32,Build Muscle
24953,30048,2022-09-02,158,67,113,20.95,85,94,37,Maintain
24957,30056,2024-05-29,200,71,88,22.42,77,85,40,Build Muscle
24963,30060,2023-04-16,167,87,116,24.6,91,103,45,Lose Fat
24967,30071,2023-01-29,199,82,88,11.57,83,85,34,Lose Fat
24970,30072,2023-07-14,199,75,108,16.72,96,110,42,Lose Fat
24973,30073,2023-11-27,182,58,112,23.24,92,101,32,Maintain
24974,30074,2023-07-07,158,68,93,22.95,72,110,42,Lose Fat
24976,30077,2023-08-31,175,61,120,19.45,77,110,43,Build Muscle
24979,30082,2024-11-04,170,83,114,21.78,88,87,39,Maintain
24984,30083,2021-11-19,199,90,104,19.49,83,100,37,Maintain
24985,30085,2023-07-31,197,87,116,10.69,92,101,50,Lose Fat
24992,30087,2024-04-07,175,64,118,18.68,90,106,44,Maintain
25000,30092,2024-07-18,155,79,101,10.57,76,89,36,Build Muscle
20005,30007,2023-06-01,166,73,112,12.59,82,101,41,Build Muscle
20012,30011,2022-03-16,176,91,108,17.13,72,92,31,Lose Fat
20024,30013,2022-06-25,152,86,111,15.35,84,94,42,Lose Fat
20028,30021,2024-03-16,176,83,117,22.12,89,85,33,Build Muscle
20038,30022,2022-09-08,181,62,93,21.4,89,100,49,Maintain
20042,30034,2024-05-14,183,73,89,15.37,74,94,38,Lose Fat
20044,30035,2022-01-19,163,87,115,24.93,83,106,30,Lose Fat
20048,30037,2023-04-12,198,79,92,22.62,88,110,41,Maintain
20050,30039,2022-11-11,177,81,89,18.39,90,101,48,Build Muscle
20062,30050,2023-05-22,195,74,85,16.09,92,108,30,Lose Fat
20066,30054,2023-01-08,176,72,94,19.56,100,97,43,Maintain
20067,30055,2022-11-20,182,88,106,11,92,85,32,Maintain
20087,30061,2023-05-08,154,63,101,18.09,98,106,37,Lose Fat
20102,30065,2022-05-26,176,58,106,17.99,76,89,32,Maintain
20106,30067,2022-10-09,200,65,88,20.05,74,110,41,Maintain
20108,30068,2022-06-30,163,60,102,18.55,88,94,45,Build Muscle
20109,30076,2021-07-07,187,92,96,20.97,74,104,40,Build Muscle
20119,30080,2023-01-26,193,63,114,13.71,71,88,34,Build Muscle
20120,30086,2022-01-06,196,78,105,22.94,91,102,32,Maintain
20128,30089,2024-09-05,172,61,85,17.86,95,91,38,Maintain
20133,30096,2022-09-16,197,93,93,17.6,98,109,34,Maintain
20136,30099,2024-11-09,158,85,115,23.47,88,89,45,Lose Fat
20138,30100,2023-06-27,163,58,94,23.21,100,96,44,Lose Fat
20139,30101,2024-08-03,195,58,90,23.38,71,98,49,Maintain
20141,30108,2024-06-19,175,95,102,21.2,72,97,49,Maintain
20142,30112,2022-11-27,151,92,103,15.29,80,97,48,Lose Fat
20158,30124,2023-04-22,188,83,102,20.86,82,97,36,Maintain
20160,30127,2024-10-08,161,92,111,10.01,84,103,48,Build Muscle
20161,30130,2025-03-25,186,80,90,24,87,93,30,Maintain
20163,30132,2022-09-06,198,73,93,14.4,75,108,45,Lose Fat
20167,30134,2023-04-22,165,76,89,21.11,81,101,30,Build Muscle
20169,30142,2022-09-08,185,91,87,18.8,100,101,34,Build Muscle
20172,30154,2023-07-24,190,68,109,19.55,71,86,39,Build Muscle
20175,30155,2024-11-22,164,56,85,20.1,80,94,34,Lose Fat
20185,30167,2021-08-31,185,58,101,22.92,87,109,43,Lose Fat
20186,30171,2024-04-18,199,58,114,20.83,94,109,31,Maintain
20189,30173,2022-07-03,160,66,108,19.24,84,94,40,Build Muscle
20196,30180,2022-08-23,181,85,85,21.05,83,99,44,Lose Fat
20197,30186,2024-05-13,175,58,106,13.53,92,97,36,Lose Fat
20204,30190,2023-11-27,181,85,89,21.99,85,87,49,Lose Fat
20208,30007,2022-06-21,164,70,91,19.53,89,103,42,Lose Fat
20215,30011,2023-06-30,191,55,94,15.36,78,96,33,Maintain
20224,30013,2022-11-19,187,71,97,15.03,86,100,41,Lose Fat
20228,30021,2023-07-27,174,61,105,17.36,71,102,41,Lose Fat
20231,30022,2024-07-09,199,85,118,18.31,97,100,49,Build Muscle
20236,30034,2022-12-23,188,55,95,22.55,76,106,39,Build Muscle
20237,30035,2023-09-01,192,59,87,16.67,81,103,33,Build Muscle
20238,30037,2023-03-02,158,81,117,16.99,94,109,33,Maintain
20244,30039,2022-07-02,164,73,90,14.17,76,85,41,Build Muscle
20250,30050,2022-08-23,181,90,118,16.73,77,103,46,Maintain
20255,30054,2023-06-18,191,83,118,20.9,100,88,30,Lose Fat
20264,30055,2023-04-20,180,87,100,23.71,77,102,33,Build Muscle
20268,30061,2023-03-01,167,82,89,24.38,98,94,43,Maintain
20270,30065,2024-04-14,200,81,116,10.03,98,106,50,Lose Fat
20271,30067,2024-04-06,158,75,96,22.84,83,108,37,Build Muscle
20272,30068,2024-06-03,189,80,117,16.38,71,89,31,Lose Fat
20273,30076,2023-01-03,180,76,101,15.62,71,97,33,Build Muscle
20277,30080,2023-12-13,173,81,112,12.69,91,90,42,Build Muscle
20278,30086,2023-04-13,157,93,109,20.25,99,103,41,Build Muscle
20279,30089,2023-05-10,181,62,118,13.69,82,98,32,Build Muscle
20285,30096,2024-03-17,190,62,93,14.52,77,102,31,Lose Fat
20286,30099,2022-04-19,171,92,105,24.32,84,96,39,Maintain
20287,30100,2022-05-05,172,82,88,20.89,91,95,36,Maintain
20289,30101,2024-09-25,183,62,114,17.09,78,100,32,Build Muscle
20295,30108,2023-07-26,167,75,101,14.88,90,105,36,Lose Fat
20299,30112,2022-07-18,178,59,95,16.69,73,86,33,Maintain
20301,30124,2024-10-28,182,88,115,13.39,93,87,45,Maintain
20302,30127,2022-06-01,172,56,101,19.13,73,104,32,Lose Fat
20309,30130,2023-04-10,173,69,97,14.15,70,91,49,Build Muscle
20311,30132,2024-04-24,174,77,103,14.3,73,108,30,Build Muscle
20313,30134,2022-04-25,192,85,103,11.23,98,89,44,Lose Fat
20316,30142,2023-10-01,161,91,118,12.88,73,88,31,Maintain
20326,30154,2024-03-05,192,72,86,23.48,87,100,37,Maintain
20327,30155,2024-08-15,186,90,112,14.7,96,108,30,Lose Fat
20334,30167,2023-11-12,155,79,86,19.34,73,98,40,Maintain
20343,30171,2025-01-04,168,86,120,13.26,88,89,38,Maintain
20351,30173,2022-10-05,174,71,110,12.55,99,108,39,Build Muscle
20356,30180,2024-06-18,182,75,95,17.55,85,98,38,Maintain
20360,30186,2021-05-26,176,58,102,14.76,88,91,44,Maintain
20367,30190,2023-07-08,169,70,102,17.86,80,97,48,Build Muscle
20371,30007,2023-07-14,176,75,112,10.98,96,108,50,Lose Fat
20380,30011,2024-11-19,178,74,94,11.94,99,104,41,Maintain
20381,30013,2022-01-13,178,59,120,18.51,79,108,37,Maintain
20389,30021,2023-06-30,172,68,113,12.3,87,110,48,Maintain
20390,30022,2023-12-05,162,75,106,23.86,90,107,43,Maintain
20394,30034,2023-12-20,189,73,99,13.02,91,101,47,Build Muscle
20398,30035,2022-10-21,156,89,111,14.56,90,86,33,Lose Fat
20407,30037,2024-05-18,195,67,119,12.81,87,95,38,Maintain
20415,30039,2023-04-29,162,77,105,20,75,85,34,Lose Fat
20416,30050,2023-04-05,178,95,99,24.67,97,104,35,Maintain
20418,30054,2022-11-07,187,72,104,18.71,87,85,40,Lose Fat
20419,30055,2024-08-19,151,59,113,10.36,87,104,45,Lose Fat
20420,30061,2023-09-07,154,84,117,21.43,100,110,36,Build Muscle
20421,30065,2021-10-11,172,68,96,15.99,100,99,48,Maintain
20426,30067,2022-06-01,179,90,105,18.46,70,101,40,Build Muscle
20440,30068,2021-12-20,191,67,99,18.5,86,104,45,Maintain
20452,30076,2022-06-23,198,59,103,11.29,96,98,32,Build Muscle
20459,30080,2024-05-01,166,72,105,14.96,99,90,34,Build Muscle
20466,30086,2023-04-15,178,64,94,19.14,76,106,48,Build Muscle
20467,30089,2021-10-11,159,68,87,10.01,96,92,31,Maintain
20471,30096,2022-07-10,176,80,119,20.95,80,107,49,Maintain
20475,30099,2021-11-28,175,82,120,23.18,88,91,42,Lose Fat
20477,30100,2024-12-27,167,58,94,21.33,100,110,49,Lose Fat
20481,30101,2025-01-25,192,84,95,12.98,78,101,50,Lose Fat
20486,30108,2023-09-27,172,72,89,14.1,72,88,42,Lose Fat
20487,30112,2022-09-25,165,91,94,22.68,71,93,43,Lose Fat
20498,30124,2021-12-08,171,93,115,19.26,79,106,50,Maintain
20501,30127,2023-09-21,188,85,102,22,73,89,39,Maintain
20509,30130,2024-02-03,167,90,96,24.37,73,103,43,Lose Fat
20510,30132,2021-06-25,159,91,91,20.46,98,98,31,Maintain
20514,30134,2023-04-22,182,68,100,17.59,79,107,38,Lose Fat
20516,30142,2023-07-21,186,82,93,14.51,100,89,38,Build Muscle
20529,30154,2024-08-13,162,93,92,21.53,78,96,33,Maintain
20535,30155,2022-04-15,184,70,97,11.13,78,100,43,Maintain
20536,30167,2023-08-21,187,73,104,19.98,97,93,41,Build Muscle
20537,30171,2024-06-24,188,91,107,22.24,75,97,50,Build Muscle
20538,30173,2023-02-19,183,61,93,21.05,90,90,49,Maintain
20544,30180,2024-03-29,159,91,95,19.25,84,86,46,Build Muscle
20546,30186,2022-12-30,181,82,100,13.1,83,102,47,Maintain
20551,30190,2024-01-21,167,76,93,13.53,96,87,50,Maintain
20552,30007,2023-01-29,190,89,97,19.93,72,95,33,Lose Fat
20553,30011,2022-11-24,154,55,95,16.2,86,95,45,Maintain
20555,30013,2023-01-22,176,86,104,20.06,72,92,44,Maintain
20557,30021,2023-12-07,159,83,110,21.96,91,97,48,Maintain
20558,30022,2022-04-02,195,80,93,11.31,99,100,46,Maintain
20559,30034,2022-12-30,169,95,102,20.94,75,88,46,Build Muscle
20561,30035,2022-01-08,170,67,101,13.93,78,88,47,Lose Fat
20563,30037,2023-01-31,195,78,97,18.47,79,92,36,Build Muscle
20570,30039,2021-08-12,187,67,94,16.98,93,86,34,Lose Fat
20572,30050,2023-07-21,193,76,88,11.45,85,89,38,Lose Fat
20574,30054,2023-02-12,167,85,102,16.27,75,93,36,Lose Fat
20575,30055,2023-05-05,185,77,86,18.48,83,97,33,Build Muscle
20577,30061,2023-11-24,157,88,92,22.99,89,109,43,Build Muscle
20582,30065,2023-01-02,162,94,106,20.68,87,94,33,Lose Fat
20583,30067,2023-02-23,183,64,107,12.42,83,85,39,Build Muscle
20585,30068,2024-02-29,173,58,93,13.62,72,86,34,Maintain
20586,30076,2022-12-09,197,78,101,21.57,93,107,49,Maintain
20588,30080,2023-04-16,173,92,106,12.8,93,109,49,Maintain
20595,30086,2024-10-11,179,93,101,13.2,88,107,32,Maintain
20596,30089,2022-07-29,183,77,110,22.96,76,85,47,Maintain
20597,30096,2022-03-20,165,61,120,17.39,72,92,39,Lose Fat
20601,30099,2022-08-22,169,56,87,16.79,99,86,32,Lose Fat
20605,30100,2024-02-07,175,61,114,15.42,80,85,31,Lose Fat
20607,30101,2024-11-14,172,72,86,22.84,93,98,42,Lose Fat
20608,30108,2021-12-31,183,79,112,17.86,98,90,42,Lose Fat
20609,30112,2023-02-24,154,69,93,23.1,78,106,40,Build Muscle
20610,30124,2023-10-21,159,60,91,17.38,74,101,45,Maintain
20612,30127,2023-08-08,181,74,114,10.53,100,96,37,Build Muscle
20614,30130,2023-04-18,191,62,105,14,76,97,39,Maintain
20617,30132,2023-09-02,189,86,103,21.32,97,85,38,Maintain
20618,30134,2024-04-06,184,75,86,22.02,90,108,45,Maintain
20619,30142,2023-10-23,193,84,110,22.4,98,103,47,Lose Fat
20622,30154,2023-01-24,164,76,98,15.24,99,102,34,Lose Fat
20623,30155,2023-10-11,169,92,98,21.91,90,109,43,Lose Fat
20627,30167,2023-05-28,157,73,114,16.08,70,100,40,Build Muscle
20628,30171,2022-03-05,173,66,103,18.32,92,89,49,Build Muscle
20630,30173,2023-10-16,163,56,95,15.81,81,92,37,Build Muscle
20634,30180,2022-10-18,186,87,118,24.45,97,98,30,Maintain
20635,30186,2022-09-24,151,60,85,10.26,90,90,34,Lose Fat
20636,30190,2022-09-25,197,70,114,22.13,90,109,34,Maintain
20639,30007,2022-05-14,167,87,106,15.41,78,98,36,Build Muscle
20641,30011,2023-01-31,175,78,102,20.67,70,92,43,Maintain
20643,30013,2024-05-22,162,76,119,21.04,92,110,46,Maintain
20644,30021,2022-03-12,183,81,98,14.01,77,88,35,Lose Fat
20647,30022,2024-05-20,174,76,118,21.98,83,89,33,Maintain
20650,30034,2025-04-07,155,82,118,17.42,85,108,48,Build Muscle
20652,30035,2021-12-17,168,78,100,11.69,86,95,32,Lose Fat
20653,30037,2024-11-20,191,71,108,12.61,71,107,47,Lose Fat
20655,30039,2024-09-17,178,65,117,15.37,90,95,37,Lose Fat
20656,30050,2024-03-23,182,76,109,12.74,89,105,47,Lose Fat
20657,30054,2023-06-01,173,95,92,24.89,80,85,48,Lose Fat
20659,30055,2023-11-18,200,81,103,19.71,89,110,48,Maintain
20660,30061,2023-10-08,164,81,88,21.17,84,108,36,Lose Fat
20662,30065,2022-07-04,196,91,97,23.52,96,94,33,Build Muscle
20663,30067,2023-01-05,181,80,106,11.5,93,108,37,Maintain
20665,30068,2024-04-18,188,72,85,16.52,71,95,35,Maintain
20668,30076,2022-11-16,168,71,98,15.91,91,109,42,Maintain
20670,30080,2023-07-07,194,73,101,18.41,97,91,39,Build Muscle
20672,30086,2021-07-20,150,88,114,22.83,82,110,35,Lose Fat
20673,30089,2023-11-16,180,91,90,10.27,100,102,46,Maintain
20674,30096,2022-09-28,195,79,88,24.44,80,100,46,Maintain
20676,30099,2022-02-26,167,68,117,16.64,96,109,35,Maintain
20678,30100,2024-12-26,162,88,108,14.07,100,94,40,Lose Fat
20684,30101,2023-08-28,168,75,103,13.41,76,95,31,Lose Fat
20685,30108,2023-02-11,167,68,111,23.53,91,97,32,Lose Fat
20686,30112,2023-12-04,177,89,103,18.66,92,95,47,Maintain
20688,30124,2023-04-09,173,56,90,15.74,80,106,44,Build Muscle
20692,30127,2023-01-31,161,90,95,12.61,95,92,36,Lose Fat
20693,30130,2023-10-31,150,84,104,24.79,90,92,40,Build Muscle
20697,30132,2022-08-17,200,85,101,19.98,86,98,41,Lose Fat
20700,30134,2025-03-08,199,70,114,19.59,92,102,35,Maintain
20702,30142,2024-02-01,154,75,110,20.68,84,100,47,Lose Fat
20703,30154,2022-04-17,171,80,93,13.07,99,106,35,Maintain
20707,30155,2024-01-24,161,73,118,18.45,81,110,42,Lose Fat
20709,30167,2024-03-19,175,89,120,16.71,75,103,30,Build Muscle
20716,30171,2021-10-28,192,84,94,15.17,83,104,43,Maintain
20719,30173,2022-10-04,152,85,106,14.14,82,92,46,Lose Fat
20720,30180,2023-01-12,173,88,86,17.21,74,95,42,Lose Fat
20724,30186,2022-03-25,163,55,110,23.79,91,102,32,Maintain
20725,30190,2022-07-07,196,90,95,19.69,86,104,36,Maintain
20726,30007,2023-07-20,177,69,104,20.73,71,95,38,Lose Fat
20727,30011,2023-01-11,153,89,91,20.76,93,108,40,Lose Fat
20728,30013,2023-09-30,192,72,107,16.76,100,99,48,Maintain
20733,30021,2022-02-04,161,87,104,13.69,87,89,38,Maintain
20734,30022,2024-09-30,169,60,117,10.19,73,104,50,Lose Fat
20735,30034,2022-08-17,198,95,100,22.59,71,85,49,Lose Fat
20740,30035,2022-10-27,196,84,104,13.58,77,101,32,Lose Fat
20741,30037,2022-11-25,195,79,89,18.38,99,90,44,Maintain
20746,30039,2023-11-12,154,67,108,13.62,94,103,35,Build Muscle
20748,30050,2022-04-12,155,90,91,15.78,73,94,36,Lose Fat
20749,30054,2023-01-08,182,93,120,21.06,93,90,33,Lose Fat
20758,30055,2022-06-08,177,67,87,18.05,73,85,37,Lose Fat
20760,30061,2021-05-29,190,81,114,19.27,96,92,42,Build Muscle
20766,30065,2022-11-28,168,86,108,16.62,100,85,44,Lose Fat
20767,30067,2022-02-25,195,91,107,22.05,91,106,50,Lose Fat
20768,30068,2023-08-25,160,70,107,21.25,80,101,39,Maintain
20771,30076,2024-01-21,183,93,118,15.05,95,110,33,Build Muscle
20772,30080,2024-02-09,189,80,93,19.04,91,105,48,Lose Fat
20774,30086,2023-11-21,180,84,97,12.79,84,101,30,Build Muscle
20776,30089,2024-11-24,198,90,96,12.51,96,97,31,Build Muscle
20778,30096,2023-11-24,170,67,119,17.52,90,104,34,Maintain
20782,30099,2023-10-20,183,63,91,14.68,76,103,43,Lose Fat
20784,30100,2022-04-01,164,76,120,11.86,79,85,50,Build Muscle
20796,30101,2024-06-05,169,74,93,14.63,84,86,42,Maintain
20799,30108,2021-06-23,150,65,88,20.45,94,101,32,Build Muscle
20800,30112,2022-08-23,153,64,118,19.53,85,86,38,Maintain
20803,30124,2023-03-29,197,94,108,11.68,77,92,40,Build Muscle
20804,30127,2023-02-28,164,85,93,20.23,91,101,33,Build Muscle
20806,30130,2023-07-06,152,89,118,21.5,90,91,30,Build Muscle
20808,30132,2021-12-29,167,65,99,21.24,77,94,36,Maintain
20809,30134,2023-07-15,195,87,107,18.91,82,93,30,Lose Fat
20810,30142,2022-01-27,163,83,85,11.97,81,98,31,Maintain
20812,30154,2022-10-22,162,82,93,17.7,78,95,50,Build Muscle
20814,30155,2023-12-21,165,69,114,20.92,74,103,48,Maintain
20816,30167,2023-08-13,198,63,112,18.82,72,101,34,Maintain
20817,30171,2023-03-30,154,57,119,18.4,84,107,37,Maintain
20824,30173,2023-03-04,181,77,94,21.01,71,107,34,Lose Fat
20825,30180,2022-02-16,184,70,120,11.79,71,93,48,Maintain
20830,30186,2024-02-21,179,84,85,11.99,71,103,41,Maintain
20834,30190,2023-04-25,177,79,110,12.24,72,101,33,Lose Fat
20835,30007,2024-01-02,152,93,93,19.32,83,106,43,Lose Fat
20837,30011,2023-08-28,196,77,116,18.63,78,110,37,Lose Fat
20841,30013,2023-03-22,173,55,92,15.5,70,107,34,Lose Fat
20842,30021,2025-04-21,175,58,116,10.33,73,107,35,Maintain
20843,30022,2023-03-31,151,69,97,22.36,72,86,43,Maintain
20844,30034,2022-11-29,170,94,102,24.08,71,105,38,Build Muscle
20849,30035,2022-03-24,199,94,85,16.75,71,102,43,Lose Fat
20851,30037,2022-08-29,170,65,91,14.08,79,103,31,Lose Fat
20853,30039,2022-09-14,179,83,111,10.74,75,92,39,Build Muscle
20854,30050,2023-01-16,155,82,107,23.75,90,92,31,Build Muscle
20856,30054,2022-05-15,185,94,117,21.73,73,97,49,Lose Fat
20862,30055,2023-03-15,179,64,107,18.6,83,96,42,Lose Fat
20866,30061,2023-10-28,160,69,108,12.38,72,87,47,Lose Fat
20868,30065,2023-09-11,153,76,111,18.33,70,92,48,Build Muscle
20874,30067,2023-09-17,154,81,89,15.03,74,100,35,Build Muscle
20876,30068,2023-01-28,167,86,99,10.32,99,98,42,Build Muscle
20877,30076,2024-05-03,192,85,118,16.22,91,88,48,Lose Fat
20878,30080,2022-02-23,170,65,104,24.16,85,89,42,Maintain
20879,30086,2023-04-18,200,94,106,12.3,71,108,41,Maintain
20881,30089,2022-03-01,200,86,112,18.74,84,106,43,Build Muscle
20883,30096,2024-05-03,185,56,113,20.71,87,102,49,Lose Fat
20885,30099,2023-07-29,159,65,111,15.64,81,102,38,Lose Fat
20886,30100,2023-06-01,172,71,100,10.46,99,99,38,Lose Fat
20887,30101,2022-06-02,197,64,113,17.58,98,105,38,Lose Fat
20893,30108,2024-06-29,197,95,101,23.86,95,108,48,Maintain
20900,30112,2022-05-03,156,89,115,16.2,99,108,40,Build Muscle
20902,30124,2024-01-12,159,95,106,18.43,75,89,46,Lose Fat
20904,30127,2024-11-10,152,88,118,24.9,94,105,50,Maintain
20906,30130,2023-04-04,168,85,104,22.12,74,108,39,Lose Fat
20907,30132,2022-04-05,189,63,119,15.97,78,86,48,Lose Fat
20909,30134,2023-11-08,150,72,88,12.4,82,87,35,Lose Fat
20911,30142,2022-11-07,182,67,112,23.53,88,100,50,Build Muscle
20913,30154,2022-03-21,168,58,100,23.37,86,95,38,Maintain
20916,30155,2022-09-01,157,85,98,16.94,83,99,30,Build Muscle
20917,30167,2023-01-09,172,91,112,18.07,93,88,35,Maintain
20919,30171,2024-04-29,158,73,95,21.15,85,89,34,Build Muscle
20921,30173,2023-02-14,187,95,94,14.16,84,90,49,Build Muscle
20922,30180,2023-09-03,163,83,91,12.77,74,107,48,Lose Fat
20925,30186,2022-11-28,156,59,106,19.56,94,103,47,Build Muscle
20928,30190,2022-11-19,181,82,98,14.52,70,109,32,Build Muscle
20929,30007,2022-08-02,197,95,120,18.61,73,89,39,Build Muscle
20936,30011,2024-09-22,196,57,92,11.15,89,86,39,Lose Fat
20937,30013,2023-10-16,174,77,116,19.4,92,102,42,Build Muscle
20939,30021,2023-04-01,156,81,86,14.23,71,90,32,Build Muscle
20941,30022,2022-09-19,155,65,96,22.5,88,107,40,Build Muscle
20943,30034,2023-08-07,161,87,85,15.05,100,90,50,Maintain
20946,30035,2023-11-28,151,91,95,19.09,86,93,49,Maintain
20947,30037,2025-03-07,188,70,89,13.97,97,87,47,Build Muscle
20949,30039,2022-03-02,184,62,100,22.22,84,90,43,Lose Fat
20966,30050,2024-06-26,158,80,115,14.6,84,110,31,Build Muscle
20970,30054,2022-01-13,176,63,115,18.57,89,93,32,Build Muscle
20978,30055,2023-04-25,152,78,89,11.73,82,94,45,Lose Fat
20980,30061,2023-01-17,182,71,119,13.79,70,98,48,Maintain
20981,30065,2021-10-04,152,89,120,11.35,91,108,48,Lose Fat
20986,30067,2025-02-26,157,88,108,14.3,73,105,32,Maintain
20987,30068,2022-10-08,179,65,101,16.58,73,102,49,Lose Fat
21002,30076,2022-03-20,182,88,101,23.22,72,97,49,Lose Fat
21005,30080,2025-03-12,182,68,104,23.65,73,87,32,Maintain
21014,30086,2024-09-02,156,66,87,18.3,70,90,45,Maintain
21018,30089,2024-02-24,197,95,85,20.54,74,89,30,Lose Fat
21022,30096,2025-05-06,168,83,115,15.16,78,89,31,Build Muscle
21025,30099,2023-01-03,170,67,96,16.52,77,85,34,Maintain
21030,30100,2023-06-05,159,79,106,20.92,90,103,31,Build Muscle
21032,30101,2021-12-29,179,93,100,10.79,100,88,30,Maintain
21036,30108,2022-01-15,167,76,86,12.24,100,104,44,Build Muscle
21040,30112,2021-10-09,182,89,106,13.05,79,99,48,Lose Fat
21045,30124,2023-03-03,197,91,85,13.51,97,106,48,Maintain
21047,30127,2025-02-02,173,89,103,23.07,84,89,46,Lose Fat
21051,30130,2024-01-18,153,74,91,13.39,100,109,38,Build Muscle
21052,30132,2023-10-15,170,93,98,12.64,75,89,49,Build Muscle
21060,30134,2024-07-12,161,92,96,20.36,81,110,35,Lose Fat
21062,30142,2024-03-15,193,66,111,22,94,99,34,Maintain
21075,30154,2024-02-23,177,68,101,19.7,87,94,31,Lose Fat
21080,30155,2022-03-09,156,78,106,15.66,70,86,37,Lose Fat
21082,30167,2021-08-04,157,85,112,11.5,78,100,32,Lose Fat
21085,30171,2022-05-15,164,74,102,22.76,83,108,30,Build Muscle
21092,30173,2023-04-30,151,89,96,14.84,84,101,49,Maintain
21094,30180,2022-11-05,182,60,105,23.94,82,101,46,Build Muscle
21099,30186,2023-04-15,168,55,120,18.39,75,97,32,Maintain
21103,30190,2022-12-25,193,93,102,15.29,97,93,45,Build Muscle
21104,30007,2022-02-16,188,65,88,14.79,75,90,50,Lose Fat
21106,30011,2023-05-11,193,86,92,23.55,81,89,49,Build Muscle
21115,30013,2024-01-20,200,55,93,16.44,94,107,47,Maintain
21127,30021,2022-12-29,166,93,117,16.6,93,87,39,Maintain
21128,30022,2022-06-25,165,82,115,21.63,80,106,48,Maintain
21141,30034,2023-11-27,182,78,100,19.51,93,102,39,Build Muscle
21142,30035,2022-04-23,168,57,117,12.01,98,89,48,Maintain
21144,30037,2022-04-09,181,64,86,18.04,100,98,37,Maintain
21147,30039,2024-09-17,200,67,93,21.31,75,97,33,Build Muscle
21148,30050,2024-01-06,196,82,95,19.85,79,110,32,Lose Fat
21162,30054,2023-09-14,190,60,96,23.62,72,110,30,Build Muscle
21165,30055,2021-10-01,179,86,117,17.4,76,95,44,Maintain
21168,30061,2024-02-21,171,69,97,16.12,75,95,39,Build Muscle
21171,30065,2023-11-17,167,73,94,20.15,86,93,36,Lose Fat
21172,30067,2023-07-01,150,85,97,16.99,72,92,49,Lose Fat
21179,30068,2024-04-17,179,60,85,13.51,98,104,42,Build Muscle
21199,30076,2024-09-06,184,92,93,10.43,78,94,48,Lose Fat
21200,30080,2022-06-27,162,68,89,22.15,79,95,46,Maintain
21204,30086,2022-08-29,195,60,99,12.79,91,97,35,Maintain
21213,30089,2023-11-19,192,86,106,20.27,82,92,33,Build Muscle
21214,30096,2023-04-29,200,75,85,17.88,76,110,45,Lose Fat
21216,30099,2023-07-09,193,62,99,20.12,72,97,31,Lose Fat
21221,30100,2021-12-01,173,75,96,11.64,98,86,32,Maintain
21224,30101,2025-04-19,157,71,97,23.68,90,110,45,Build Muscle
21228,30108,2023-12-28,189,63,106,22.94,76,102,35,Lose Fat
21235,30112,2022-07-28,194,77,99,19.02,84,101,31,Build Muscle
21241,30124,2021-09-29,199,82,86,19.52,90,103,40,Build Muscle
