Trainee ID,Membership ID,Branch ID,Date,Invoice Number,Payment Method,Total Amount
22908,5,2,2024-01-27,INV3908,Instapay,30000
22909,2,5,2023-04-14,INV3909,Credit Card,8000
22910,1,5,2024-07-11,INV3910,Cash,5000
22911,2,1,2022-06-11,INV3911,Credit Card,8000
22912,4,2,2025-04-16,INV3912,Instapay,16000
22913,1,2,2021-05-25,INV3913,Credit Card,5000
22914,1,2,2023-01-20,INV3914,Instapay,5000
22915,2,5,2024-01-03,INV3915,Cash,8000
22916,2,4,2025-02-23,INV3916,Credit Card,8000
22917,1,3,2023-01-05,INV3917,Cash,5000
22918,5,5,2024-09-24,INV3918,Credit Card,30000
22919,4,2,2023-07-03,INV3919,Instapay,16000
22920,5,5,2023-10-24,INV3920,Instapay,30000
22921,3,1,2024-04-08,INV3921,Instapay,15000
22922,3,2,2022-05-24,INV3922,Cash,15000
22923,4,1,2024-06-16,INV3923,Credit Card,16000
22924,1,2,2024-06-26,INV3924,Cash,5000
22925,1,5,2025-01-16,INV3925,Instapay,5000
22926,1,4,2025-02-06,INV3926,Instapay,5000
22927,3,3,2023-09-16,INV3927,Cash,15000
22928,2,1,2023-04-15,INV3928,Credit Card,8000
22929,2,5,2025-03-16,INV3929,Cash,8000
22930,2,4,2022-02-14,INV3930,Instapay,8000
22931,1,5,2024-12-04,INV3931,Cash,5000
22932,5,1,2021-08-06,INV3932,Cash,30000
22933,3,3,2022-04-18,INV3933,Cash,15000
22934,5,5,2024-02-09,INV3934,Cash,30000
22935,3,2,2023-08-20,INV3935,Credit Card,15000
22936,2,4,2023-01-31,INV3936,Cash,8000
22937,5,5,2023-11-29,INV3937,Instapay,30000
22938,3,4,2021-10-24,INV3938,Instapay,15000
22939,4,2,2024-08-26,INV3939,Instapay,16000
22940,4,3,2022-08-23,INV3940,Credit Card,16000
22941,4,3,2023-01-06,INV3941,Credit Card,16000
22942,2,2,2022-09-30,INV3942,Credit Card,8000
22943,4,4,2022-05-26,INV3943,Cash,16000
22944,3,5,2023-09-02,INV3944,Credit Card,15000
22945,3,2,2023-01-05,INV3945,Cash,15000
22946,5,1,2023-02-07,INV3946,Credit Card,30000
22947,2,4,2023-08-18,INV3947,Instapay,8000
22948,4,3,2024-08-09,INV3948,Credit Card,16000
22949,5,2,2022-10-05,INV3949,Instapay,30000
22950,3,3,2021-08-03,INV3950,Credit Card,15000
22951,4,4,2022-10-30,INV3951,Instapay,16000
22952,4,3,2021-12-20,INV3952,Cash,16000
22953,1,2,2023-01-23,INV3953,Cash,5000
22954,5,4,2022-11-27,INV3954,Instapay,30000
22955,5,1,2021-08-30,INV3955,Cash,30000
22956,2,2,2022-12-19,INV3956,Cash,8000
22957,4,5,2022-11-27,INV3957,Cash,16000
22958,4,2,2025-05-06,INV3958,Cash,16000
22959,4,4,2024-06-28,INV3959,Credit Card,16000
22960,3,2,2023-01-26,INV3960,Cash,15000
22961,5,1,2022-06-20,INV3961,Instapay,30000
22962,4,1,2022-09-27,INV3962,Instapay,16000
22963,3,5,2022-05-20,INV3963,Instapay,15000
22964,3,3,2022-04-19,INV3964,Instapay,15000
22965,3,4,2022-07-16,INV3965,Cash,15000
22966,4,4,2023-05-18,INV3966,Instapay,16000
22967,2,3,2023-11-27,INV3967,Credit Card,8000
22968,1,1,2023-03-09,INV3968,Credit Card,5000
22969,5,1,2024-08-17,INV3969,Credit Card,30000
22970,4,2,2023-05-26,INV3970,Instapay,16000
22971,4,5,2023-07-15,INV3971,Credit Card,16000
22972,5,5,2022-06-24,INV3972,Credit Card,30000
22973,3,5,2023-05-19,INV3973,Credit Card,15000
22974,3,2,2022-05-10,INV3974,Credit Card,15000
22975,1,5,2021-11-22,INV3975,Instapay,5000
22976,2,3,2023-04-27,INV3976,Instapay,8000
22977,3,2,2023-04-28,INV3977,Instapay,15000
22978,5,3,2022-01-02,INV3978,Credit Card,30000
22979,2,2,2023-04-03,INV3979,Cash,8000
22980,4,5,2023-08-18,INV3980,Instapay,16000
22981,3,3,2023-06-29,INV3981,Instapay,15000
22982,1,3,2024-05-02,INV3982,Instapay,5000
22983,1,3,2022-03-26,INV3983,Instapay,5000
22984,3,2,2024-02-06,INV3984,Credit Card,15000
22985,4,4,2022-11-05,INV3985,Cash,16000
22986,5,5,2023-10-11,INV3986,Cash,30000
22987,1,3,2022-05-17,INV3987,Instapay,5000
22988,5,4,2023-05-10,INV3988,Instapay,30000
22989,1,5,2025-02-22,INV3989,Credit Card,5000
22990,5,5,2023-08-14,INV3990,Instapay,30000
22991,2,3,2024-12-22,INV3991,Credit Card,8000
22992,3,3,2022-09-30,INV3992,Credit Card,15000
22993,2,2,2023-10-25,INV3993,Instapay,8000
22994,5,4,2025-02-23,INV3994,Instapay,30000
22995,1,4,2023-06-20,INV3995,Cash,5000
22996,4,3,2024-01-01,INV3996,Instapay,16000
22997,2,5,2024-05-24,INV3997,Cash,8000
22998,4,3,2023-08-21,INV3998,Credit Card,16000
22999,4,5,2022-01-05,INV3999,Cash,16000
23000,2,5,2022-10-01,INV4000,Credit Card,8000
23001,4,3,2021-07-22,INV4001,Instapay,16000
23002,1,1,2023-01-13,INV4002,Credit Card,5000
23003,1,4,2022-04-11,INV4003,Credit Card,5000
23004,4,5,2024-08-25,INV4004,Cash,16000
23005,4,5,2024-06-05,INV4005,Credit Card,16000
23006,1,1,2023-05-18,INV4006,Credit Card,5000
23007,1,2,2023-08-18,INV4007,Instapay,5000
23008,4,1,2022-07-23,INV4008,Cash,16000
23009,2,1,2023-12-25,INV4009,Instapay,8000
23010,5,5,2023-03-10,INV4010,Cash,30000
23011,2,4,2022-08-06,INV4011,Credit Card,8000
23012,2,1,2024-06-08,INV4012,Instapay,8000
23013,1,2,2023-05-22,INV4013,Credit Card,5000
23014,1,3,2022-10-05,INV4014,Credit Card,5000
23015,4,1,2024-12-10,INV4015,Cash,16000
23016,5,1,2022-05-23,INV4016,Credit Card,30000
23017,3,2,2022-09-13,INV4017,Cash,15000
23018,5,4,2021-10-28,INV4018,Instapay,30000
23019,4,1,2022-05-05,INV4019,Credit Card,16000
23020,1,1,2023-03-22,INV4020,Instapay,5000
23021,5,4,2023-07-10,INV4021,Instapay,30000
23022,1,2,2022-12-15,INV4022,Credit Card,5000
23023,1,1,2024-04-28,INV4023,Instapay,5000
23024,5,4,2023-06-23,INV4024,Instapay,30000
23025,1,1,2022-05-18,INV4025,Credit Card,5000
23026,1,3,2025-03-12,INV4026,Credit Card,5000
23027,3,5,2022-03-13,INV4027,Credit Card,15000
23028,4,3,2024-09-30,INV4028,Cash,16000
23029,5,1,2023-06-29,INV4029,Credit Card,30000
23030,5,2,2022-08-29,INV4030,Credit Card,30000
23031,3,5,2024-08-12,INV4031,Credit Card,15000
23032,2,3,2023-09-16,INV4032,Instapay,8000
23033,4,4,2023-07-28,INV4033,Instapay,16000
23034,1,2,2023-10-05,INV4034,Credit Card,5000
23035,1,3,2023-04-09,INV4035,Instapay,5000
23036,3,4,2022-04-21,INV4036,Instapay,15000
23037,1,1,2024-01-01,INV4037,Cash,5000
23038,4,4,2022-08-07,INV4038,Cash,16000
23039,5,3,2022-09-15,INV4039,Instapay,30000
23040,5,3,2022-10-01,INV4040,Instapay,30000
23041,1,1,2023-06-27,INV4041,Instapay,5000
23042,4,4,2022-12-07,INV4042,Cash,16000
23043,1,4,2023-08-19,INV4043,Instapay,5000
23044,4,1,2024-12-08,INV4044,Cash,16000
23045,4,4,2022-09-05,INV4045,Cash,16000
23046,1,1,2022-09-27,INV4046,Cash,5000
23047,4,2,2023-03-31,INV4047,Cash,16000
23048,2,3,2022-12-19,INV4048,Instapay,8000
23049,3,2,2022-07-07,INV4049,Credit Card,15000
23050,5,5,2021-07-09,INV4050,Instapay,30000
23051,1,5,2021-10-28,INV4051,Credit Card,5000
23052,2,5,2022-08-23,INV4052,Cash,8000
23053,1,1,2022-08-31,INV4053,Instapay,5000
23054,1,4,2022-09-27,INV4054,Cash,5000
23055,1,2,2022-03-11,INV4055,Credit Card,5000
23056,5,2,2023-11-27,INV4056,Credit Card,30000
23057,5,2,2024-10-04,INV4057,Instapay,30000
23058,1,2,2022-07-11,INV4058,Cash,5000
23059,2,5,2024-04-08,INV4059,Instapay,8000
23060,1,2,2022-01-25,INV4060,Instapay,5000
23061,2,4,2023-09-14,INV4061,Cash,8000
23062,3,5,2023-11-04,INV4062,Instapay,15000
23063,1,2,2023-11-10,INV4063,Cash,5000
23064,1,1,2023-03-30,INV4064,Instapay,5000
23065,3,3,2022-12-30,INV4065,Credit Card,15000
23066,5,3,2024-05-30,INV4066,Cash,30000
23067,2,3,2024-10-03,INV4067,Credit Card,8000
23068,3,5,2024-03-10,INV4068,Cash,15000
23069,1,2,2023-10-27,INV4069,Cash,5000
23070,3,5,2022-11-23,INV4070,Credit Card,15000
23071,1,4,2023-06-13,INV4071,Credit Card,5000
23072,5,1,2023-06-06,INV4072,Cash,30000
23073,3,1,2022-11-04,INV4073,Instapay,15000
23074,4,3,2024-03-14,INV4074,Cash,16000
23075,4,3,2022-07-04,INV4075,Instapay,16000
23076,5,3,2023-07-13,INV4076,Cash,30000
23077,2,2,2023-04-21,INV4077,Cash,8000
23078,4,4,2025-01-30,INV4078,Instapay,16000
23079,3,4,2024-05-30,INV4079,Cash,15000
23080,3,4,2023-01-13,INV4080,Cash,15000
23081,5,4,2022-10-19,INV4081,Instapay,30000
23082,3,3,2023-02-27,INV4082,Instapay,15000
23083,4,1,2023-01-24,INV4083,Credit Card,16000
23084,5,3,2023-11-14,INV4084,Instapay,30000
23085,1,4,2024-10-25,INV4085,Cash,5000
23086,5,3,2023-03-16,INV4086,Instapay,30000
23087,4,4,2021-06-30,INV4087,Cash,16000
23088,4,5,2024-11-21,INV4088,Credit Card,16000
23089,5,1,2025-03-28,INV4089,Instapay,30000
23090,1,5,2024-05-26,INV4090,Cash,5000
23091,4,2,2023-05-31,INV4091,Credit Card,16000
23092,3,3,2023-05-26,INV4092,Instapay,15000
23093,1,2,2023-08-12,INV4093,Credit Card,5000
23094,1,3,2022-08-24,INV4094,Credit Card,5000
23095,1,5,2022-10-16,INV4095,Credit Card,5000
23096,4,4,2023-09-13,INV4096,Instapay,16000
23097,3,4,2022-02-05,INV4097,Instapay,15000
23098,3,3,2023-05-23,INV4098,Instapay,15000
23099,1,4,2023-12-08,INV4099,Cash,5000
23100,2,5,2024-01-31,INV4100,Instapay,8000
23101,4,4,2023-12-22,INV4101,Credit Card,16000
23102,1,5,2023-11-03,INV4102,Instapay,5000
23103,2,2,2025-02-03,INV4103,Credit Card,8000
23104,3,5,2022-11-01,INV4104,Credit Card,15000
23105,4,1,2022-06-21,INV4105,Credit Card,16000
23106,1,1,2024-10-18,INV4106,Instapay,5000
23107,2,1,2022-02-27,INV4107,Credit Card,8000
23108,1,3,2025-01-08,INV4108,Instapay,5000
23109,2,3,2023-02-06,INV4109,Instapay,8000
23110,2,3,2025-01-03,INV4110,Cash,8000
23111,3,5,2023-01-31,INV4111,Credit Card,15000
23112,5,3,2023-10-12,INV4112,Credit Card,30000
23113,5,2,2024-04-10,INV4113,Instapay,30000
23114,2,1,2024-06-29,INV4114,Credit Card,8000
23115,1,5,2024-02-03,INV4115,Instapay,5000
23116,1,1,2023-08-07,INV4116,Credit Card,5000
23117,4,3,2023-03-03,INV4117,Cash,16000
23118,4,5,2023-07-09,INV4118,Instapay,16000
23119,5,4,2022-08-22,INV4119,Cash,30000
23120,3,2,2024-07-06,INV4120,Instapay,15000
23121,3,3,2022-12-22,INV4121,Instapay,15000
23122,4,3,2022-10-03,INV4122,Credit Card,16000
23123,4,2,2022-06-05,INV4123,Cash,16000
23124,1,2,2021-10-01,INV4124,Instapay,5000
23125,5,4,2023-10-12,INV4125,Instapay,30000
23126,3,3,2024-05-13,INV4126,Cash,15000
23127,2,3,2022-08-23,INV4127,Cash,8000
23128,2,1,2023-08-04,INV4128,Cash,8000
23129,4,5,2023-02-24,INV4129,Cash,16000
23130,5,5,2025-04-18,INV4130,Instapay,30000
23131,1,1,2023-06-10,INV4131,Cash,5000
23132,5,5,2023-02-04,INV4132,Instapay,30000
23133,4,2,2023-09-02,INV4133,Cash,16000
23134,5,5,2024-03-04,INV4134,Instapay,30000
23135,3,5,2022-04-22,INV4135,Cash,15000
23136,2,1,2022-11-10,INV4136,Instapay,8000
23137,3,4,2021-09-10,INV4137,Cash,15000
23138,2,5,2023-12-06,INV4138,Credit Card,8000
23139,4,5,2022-08-16,INV4139,Instapay,16000
23140,4,4,2023-02-11,INV4140,Cash,16000
23141,4,1,2023-04-03,INV4141,Cash,16000
23142,5,4,2022-12-01,INV4142,Instapay,30000
23143,2,1,2022-08-16,INV4143,Credit Card,8000
23144,3,2,2022-01-10,INV4144,Cash,15000
23145,4,1,2022-04-10,INV4145,Cash,16000
23146,2,2,2022-04-09,INV4146,Instapay,8000
23147,3,2,2024-05-01,INV4147,Cash,15000
23148,2,1,2023-06-17,INV4148,Credit Card,8000
23149,3,3,2024-11-01,INV4149,Credit Card,15000
23150,2,1,2023-03-28,INV4150,Cash,8000
23151,4,5,2024-03-19,INV4151,Credit Card,16000
23152,1,5,2022-12-05,INV4152,Instapay,5000
23153,4,3,2022-11-27,INV4153,Credit Card,16000
23154,2,2,2023-06-09,INV4154,Credit Card,8000
23155,1,3,2022-09-29,INV4155,Credit Card,5000
23156,3,5,2022-06-30,INV4156,Cash,15000
23157,4,3,2024-08-06,INV4157,Instapay,16000
23158,5,1,2024-02-07,INV4158,Instapay,30000
23159,2,3,2022-04-30,INV4159,Instapay,8000
23160,2,2,2022-07-07,INV4160,Credit Card,8000
23161,4,1,2022-01-31,INV4161,Credit Card,16000
23162,2,4,2024-04-17,INV4162,Credit Card,8000
23163,4,5,2022-09-13,INV4163,Credit Card,16000
23164,2,5,2023-07-02,INV4164,Instapay,8000
23165,2,3,2022-11-08,INV4165,Instapay,8000
23166,5,1,2025-01-27,INV4166,Instapay,30000
23167,1,4,2025-02-08,INV4167,Credit Card,5000
23168,3,1,2024-05-11,INV4168,Credit Card,15000
23169,3,5,2021-09-30,INV4169,Credit Card,15000
23170,4,1,2023-12-21,INV4170,Cash,16000
23171,3,4,2022-06-14,INV4171,Instapay,15000
23172,4,3,2023-02-06,INV4172,Instapay,16000
23173,4,2,2022-11-20,INV4173,Credit Card,16000
23174,2,1,2022-09-09,INV4174,Credit Card,8000
23175,2,2,2023-06-06,INV4175,Instapay,8000
23176,1,5,2023-06-24,INV4176,Cash,5000
23177,4,3,2023-10-15,INV4177,Credit Card,16000
23178,4,3,2021-06-21,INV4178,Instapay,16000
23179,2,1,2022-01-13,INV4179,Instapay,8000
23180,2,3,2022-02-15,INV4180,Credit Card,8000
23181,5,1,2024-04-17,INV4181,Instapay,30000
23182,5,1,2022-12-13,INV4182,Instapay,30000
23183,2,2,2022-06-29,INV4183,Credit Card,8000
23184,1,3,2023-10-15,INV4184,Cash,5000
23185,5,1,2023-04-04,INV4185,Credit Card,30000
23186,1,2,2023-12-08,INV4186,Credit Card,5000
23187,4,4,2022-04-14,INV4187,Cash,16000
23188,4,2,2023-12-15,INV4188,Credit Card,16000
23189,2,2,2023-08-20,INV4189,Cash,8000
23190,5,1,2022-12-11,INV4190,Credit Card,30000
23191,3,5,2024-02-01,INV4191,Cash,15000
23192,2,5,2024-12-16,INV4192,Cash,8000
23193,4,5,2024-07-28,INV4193,Credit Card,16000
23194,3,2,2022-10-27,INV4194,Instapay,15000
23195,5,1,2023-03-01,INV4195,Cash,30000
23196,4,3,2024-10-03,INV4196,Credit Card,16000
23197,2,2,2024-08-21,INV4197,Instapay,8000
23198,1,2,2021-06-05,INV4198,Cash,5000
23199,3,1,2024-07-09,INV4199,Instapay,15000
23200,2,4,2024-07-01,INV4200,Instapay,8000
23201,3,2,2022-04-13,INV4201,Cash,15000
23202,4,4,2024-04-22,INV4202,Credit Card,16000
23203,5,4,2024-08-07,INV4203,Instapay,30000
23204,3,5,2023-12-21,INV4204,Credit Card,15000
23205,3,1,2023-07-28,INV4205,Cash,15000
23206,3,4,2024-08-11,INV4206,Cash,15000
23207,2,1,2021-08-20,INV4207,Instapay,8000
23208,2,5,2023-06-25,INV4208,Cash,8000
23209,3,1,2022-08-03,INV4209,Cash,15000
23210,4,2,2023-09-25,INV4210,Instapay,16000
23211,2,4,2023-10-30,INV4211,Instapay,8000
23212,1,1,2022-07-15,INV4212,Cash,5000
23213,3,3,2024-11-29,INV4213,Cash,15000
23214,5,1,2023-04-15,INV4214,Instapay,30000
23215,5,4,2024-02-11,INV4215,Credit Card,30000
23216,1,5,2023-02-23,INV4216,Cash,5000
23217,2,5,2023-12-10,INV4217,Cash,8000
23218,2,4,2023-09-20,INV4218,Instapay,8000
23219,5,2,2023-02-01,INV4219,Credit Card,30000
23220,3,2,2024-04-27,INV4220,Instapay,15000
23221,3,5,2025-04-10,INV4221,Cash,15000
23222,2,5,2025-04-14,INV4222,Cash,8000
23223,3,4,2023-07-19,INV4223,Instapay,15000
23224,4,2,2023-04-16,INV4224,Cash,16000
23225,3,5,2023-12-12,INV4225,Instapay,15000
23226,1,2,2023-04-11,INV4226,Credit Card,5000
23227,5,5,2023-10-21,INV4227,Cash,30000
23228,2,1,2023-07-09,INV4228,Instapay,8000
23229,2,3,2023-09-05,INV4229,Instapay,8000
23230,4,1,2022-03-18,INV4230,Cash,16000
23231,4,5,2022-04-03,INV4231,Cash,16000
23232,4,3,2022-07-20,INV4232,Credit Card,16000
23233,2,3,2023-07-20,INV4233,Cash,8000
23234,4,5,2023-06-13,INV4234,Instapay,16000
23235,4,5,2024-07-05,INV4235,Instapay,16000
23236,5,2,2022-03-14,INV4236,Instapay,30000
23237,1,5,2024-07-24,INV4237,Instapay,5000
23238,3,4,2022-11-28,INV4238,Cash,15000
23239,1,5,2022-11-18,INV4239,Credit Card,5000
23240,4,4,2024-05-04,INV4240,Instapay,16000
23241,4,5,2021-10-18,INV4241,Credit Card,16000
23242,5,2,2022-08-25,INV4242,Instapay,30000
23243,5,4,2023-01-19,INV4243,Cash,30000
23244,4,1,2022-05-14,INV4244,Credit Card,16000
23245,5,4,2022-09-19,INV4245,Instapay,30000
23246,3,2,2025-03-24,INV4246,Cash,15000
23247,3,4,2023-04-29,INV4247,Credit Card,15000
23248,5,5,2024-01-02,INV4248,Instapay,30000
23249,3,5,2022-02-07,INV4249,Credit Card,15000
23250,3,2,2022-08-30,INV4250,Cash,15000
23251,2,3,2025-04-10,INV4251,Credit Card,8000
23252,4,5,2023-11-10,INV4252,Cash,16000
23253,4,1,2024-09-04,INV4253,Credit Card,16000
23254,2,2,2021-07-19,INV4254,Instapay,8000
23255,3,4,2023-03-03,INV4255,Credit Card,15000
23256,2,4,2023-09-09,INV4256,Credit Card,8000
23257,4,1,2022-01-01,INV4257,Credit Card,16000
23258,4,5,2021-06-21,INV4258,Instapay,16000
23259,3,2,2023-10-21,INV4259,Credit Card,15000
23260,4,1,2023-06-12,INV4260,Cash,16000
23261,5,5,2022-03-27,INV4261,Instapay,30000
23262,1,2,2023-01-14,INV4262,Credit Card,5000
23263,3,4,2022-10-30,INV4263,Credit Card,15000
23264,2,2,2022-02-05,INV4264,Credit Card,8000
23265,3,3,2022-06-14,INV4265,Credit Card,15000
23266,4,2,2023-07-10,INV4266,Instapay,16000
23267,5,3,2023-11-21,INV4267,Credit Card,30000
23268,4,2,2024-11-21,INV4268,Cash,16000
23269,5,3,2023-06-26,INV4269,Instapay,30000
23270,2,4,2023-12-28,INV4270,Instapay,8000
23271,4,5,2024-03-21,INV4271,Instapay,16000
23272,5,3,2024-01-04,INV4272,Credit Card,30000
23273,3,3,2023-09-16,INV4273,Credit Card,15000
23274,3,4,2022-03-09,INV4274,Credit Card,15000
23275,2,3,2023-04-15,INV4275,Instapay,8000
23276,4,1,2024-09-10,INV4276,Credit Card,16000
23277,1,4,2024-10-07,INV4277,Credit Card,5000
23278,2,1,2022-09-19,INV4278,Cash,8000
23279,2,4,2022-08-12,INV4279,Instapay,8000
23280,2,3,2023-05-04,INV4280,Cash,8000
23281,4,1,2025-04-12,INV4281,Instapay,16000
23282,4,3,2023-07-09,INV4282,Instapay,16000
23283,2,4,2023-07-30,INV4283,Cash,8000
23284,2,3,2022-09-27,INV4284,Cash,8000
23285,3,1,2022-10-06,INV4285,Credit Card,15000
23286,4,1,2022-11-15,INV4286,Instapay,16000
23287,5,3,2024-12-24,INV4287,Instapay,30000
23288,3,2,2024-05-12,INV4288,Cash,15000
23289,2,4,2022-03-25,INV4289,Instapay,8000
23290,3,4,2022-08-07,INV4290,Cash,15000
23291,3,3,2023-11-03,INV4291,Cash,15000
23292,4,2,2023-11-14,INV4292,Instapay,16000
23293,4,1,2022-03-23,INV4293,Cash,16000
23294,3,5,2022-03-13,INV4294,Instapay,15000
23295,5,5,2024-12-08,INV4295,Cash,30000
23296,3,3,2022-12-17,INV4296,Credit Card,15000
23297,4,2,2021-07-25,INV4297,Instapay,16000
23298,2,2,2023-08-21,INV4298,Instapay,8000
23299,4,4,2023-10-11,INV4299,Instapay,16000
23300,2,1,2023-03-30,INV4300,Credit Card,8000
23301,2,2,2022-02-02,INV4301,Credit Card,8000
23302,5,5,2022-09-14,INV4302,Instapay,30000
23303,4,1,2022-05-01,INV4303,Cash,16000
23304,4,1,2023-05-04,INV4304,Instapay,16000
23305,3,3,2023-08-18,INV4305,Credit Card,15000
23306,3,2,2023-02-03,INV4306,Credit Card,15000
23307,2,3,2022-11-05,INV4307,Cash,8000
23308,3,2,2024-02-26,INV4308,Instapay,15000
23309,4,4,2024-01-08,INV4309,Credit Card,16000
23310,4,3,2023-07-05,INV4310,Instapay,16000
23311,3,3,2024-11-21,INV4311,Cash,15000
23312,3,5,2022-12-25,INV4312,Credit Card,15000
23313,3,3,2022-09-08,INV4313,Cash,15000
23314,2,2,2024-01-17,INV4314,Cash,8000
23315,3,5,2023-10-21,INV4315,Instapay,15000
23316,5,3,2024-02-14,INV4316,Credit Card,30000
23317,5,3,2023-01-16,INV4317,Cash,30000
23318,5,4,2023-05-12,INV4318,Instapay,30000
23319,2,3,2022-11-05,INV4319,Instapay,8000
23320,1,1,2022-04-07,INV4320,Credit Card,5000
23321,3,5,2022-01-19,INV4321,Cash,15000
23322,3,1,2022-10-05,INV4322,Instapay,15000
23323,5,5,2021-08-29,INV4323,Credit Card,30000
23324,5,4,2023-05-08,INV4324,Cash,30000
23325,5,3,2023-09-18,INV4325,Instapay,30000
23326,1,3,2024-08-24,INV4326,Credit Card,5000
23327,5,3,2023-09-08,INV4327,Cash,30000
23328,1,5,2023-04-10,INV4328,Instapay,5000
23329,4,3,2022-08-16,INV4329,Credit Card,16000
23330,1,1,2022-07-08,INV4330,Cash,5000
23331,1,3,2024-07-20,INV4331,Cash,5000
23332,4,4,2025-01-04,INV4332,Instapay,16000
23333,1,1,2023-05-12,INV4333,Instapay,5000
23334,1,3,2022-08-18,INV4334,Credit Card,5000
23335,1,3,2022-10-16,INV4335,Instapay,5000
23336,3,2,2023-11-02,INV4336,Credit Card,15000
23337,5,5,2022-01-04,INV4337,Credit Card,30000
23338,4,1,2022-12-08,INV4338,Cash,16000
23339,1,2,2022-02-21,INV4339,Instapay,5000
23340,4,4,2024-01-14,INV4340,Cash,16000
23341,2,5,2022-07-09,INV4341,Credit Card,8000
23342,5,1,2023-06-15,INV4342,Cash,30000
23343,1,3,2023-03-09,INV4343,Credit Card,5000
23344,2,1,2022-12-12,INV4344,Credit Card,8000
23345,4,3,2022-05-06,INV4345,Credit Card,16000
23346,1,5,2024-01-09,INV4346,Instapay,5000
23347,5,3,2022-11-02,INV4347,Instapay,30000
23348,2,4,2022-02-23,INV4348,Credit Card,8000
23349,4,3,2022-07-10,INV4349,Cash,16000
23350,3,4,2024-08-27,INV4350,Cash,15000
23351,4,5,2022-03-04,INV4351,Credit Card,16000
23352,5,5,2023-05-18,INV4352,Credit Card,30000
23353,4,1,2024-04-24,INV4353,Cash,16000
23354,2,4,2021-08-15,INV4354,Cash,8000
23355,1,4,2023-09-28,INV4355,Credit Card,5000
23356,4,2,2023-01-29,INV4356,Credit Card,16000
23357,2,2,2022-10-31,INV4357,Instapay,8000
23358,4,2,2023-01-14,INV4358,Credit Card,16000
23359,4,3,2022-04-16,INV4359,Credit Card,16000
23360,3,2,2025-03-04,INV4360,Cash,15000
23361,4,4,2024-06-27,INV4361,Cash,16000
23362,2,3,2024-05-01,INV4362,Cash,8000
23363,1,5,2023-01-13,INV4363,Cash,5000
23364,5,1,2022-10-12,INV4364,Instapay,30000
23365,3,2,2022-03-13,INV4365,Credit Card,15000
23366,2,5,2024-07-07,INV4366,Cash,8000
23367,5,4,2023-11-21,INV4367,Credit Card,30000
23368,1,1,2023-01-16,INV4368,Credit Card,5000
23369,2,5,2023-03-08,INV4369,Credit Card,8000
23370,1,1,2024-05-03,INV4370,Cash,5000
23371,3,2,2024-06-24,INV4371,Cash,15000
23372,5,4,2023-02-16,INV4372,Credit Card,30000
23373,1,1,2023-03-19,INV4373,Credit Card,5000
23374,1,5,2023-10-13,INV4374,Credit Card,5000
23375,2,2,2022-06-20,INV4375,Credit Card,8000
23376,2,2,2023-06-16,INV4376,Cash,8000
23377,1,5,2022-06-26,INV4377,Instapay,5000
23378,5,5,2023-05-29,INV4378,Cash,30000
23379,3,1,2021-09-18,INV4379,Cash,15000
23380,2,3,2024-09-17,INV4380,Credit Card,8000
23381,4,2,2022-07-13,INV4381,Cash,16000
23382,3,1,2022-05-03,INV4382,Cash,15000
23383,5,5,2021-07-30,INV4383,Credit Card,30000
23384,1,1,2022-04-17,INV4384,Cash,5000
23385,4,5,2023-10-10,INV4385,Instapay,16000
23386,4,4,2022-08-10,INV4386,Credit Card,16000
23387,5,5,2022-04-27,INV4387,Instapay,30000
23388,5,5,2023-12-15,INV4388,Instapay,30000
23389,5,5,2024-02-24,INV4389,Cash,30000
23390,1,3,2022-12-14,INV4390,Cash,5000
23391,1,5,2022-07-28,INV4391,Credit Card,5000
23392,3,2,2021-11-02,INV4392,Instapay,15000
23393,1,2,2022-10-07,INV4393,Credit Card,5000
23394,1,1,2023-02-26,INV4394,Instapay,5000
23395,1,3,2022-09-28,INV4395,Credit Card,5000
23396,3,1,2022-08-17,INV4396,Credit Card,15000
23397,4,2,2024-04-05,INV4397,Cash,16000
23398,2,2,2023-04-15,INV4398,Instapay,8000
23399,5,4,2022-05-24,INV4399,Instapay,30000
23400,2,5,2022-01-02,INV4400,Credit Card,8000
23401,2,2,2023-10-02,INV4401,Instapay,8000
23402,2,1,2023-02-25,INV4402,Credit Card,8000
23403,1,1,2023-01-29,INV4403,Credit Card,5000
23404,3,5,2023-07-30,INV4404,Cash,15000
23405,4,5,2023-01-06,INV4405,Cash,16000
23406,1,4,2024-08-01,INV4406,Cash,5000
23407,4,3,2022-09-03,INV4407,Credit Card,16000
23408,3,1,2023-03-03,INV4408,Instapay,15000
23409,2,5,2022-08-27,INV4409,Cash,8000
23410,2,1,2022-07-20,INV4410,Instapay,8000
23411,2,5,2025-03-17,INV4411,Credit Card,8000
23412,3,2,2022-11-20,INV4412,Credit Card,15000
23413,5,1,2025-01-06,INV4413,Credit Card,30000
23414,1,2,2023-08-25,INV4414,Credit Card,5000
23415,3,1,2022-09-06,INV4415,Instapay,15000
23416,5,3,2022-07-28,INV4416,Credit Card,30000
23417,4,4,2022-08-07,INV4417,Instapay,16000
23418,1,2,2021-09-25,INV4418,Instapay,5000
23419,1,5,2023-11-08,INV4419,Credit Card,5000
23420,3,3,2023-12-04,INV4420,Cash,15000
23421,2,1,2023-07-07,INV4421,Cash,8000
23422,5,2,2022-11-18,INV4422,Cash,30000
23423,3,1,2022-01-03,INV4423,Cash,15000
